FID,id,vejkode,vejnavn,park_id,bydel,udstyr_type,tilstand,placering,foto,driftsopgave,fjernet,bemaerkning,reg_metode,reg_dato,rettet_dato,wkb_geometry
baenk_stol_bord.1206,2861,5586,Poul Henningsens Plads,,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-17T00:00:00,2010-09-29T00:00:00,MULTIPOINT ((12.57691732712077 55.70882310093826))
baenk_stol_bord.1207,3131,5586,Poul Henningsens Plads,,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-24T00:00:00,2010-09-29T00:00:00,MULTIPOINT ((12.577144671034478 55.708701805049564))
baenk_stol_bord.1208,3130,5586,Poul Henningsens Plads,,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-17T00:00:00,2010-09-29T00:00:00,MULTIPOINT ((12.576965311867719 55.70883302605683))
baenk_stol_bord.1209,3127,5586,Poul Henningsens Plads,,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-24T00:00:00,2010-09-29T00:00:00,MULTIPOINT ((12.577144611003506 55.70873344803528))
baenk_stol_bord.1210,4317,5588,Prags Boulevard,,Amager Øst,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2010-07-09T00:00:00,MULTIPOINT ((12.621926973454158 55.6694164012571))
baenk_stol_bord.1211,3900,5604,Prinsesse Charlottes Gade,,Nørrebro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-08T00:00:00,2010-08-24T00:00:00,MULTIPOINT ((12.549770293581117 55.694913432388674))
baenk_stol_bord.1212,5744,5612,Prinsessegade,,,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Udefineret,2017-05-23T09:27:17.009,,MULTIPOINT ((12.59983320165641 55.67552696596693))
baenk_stol_bord.1213,2491,5660,Puggaardsgade,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2009-02-01T00:00:00,2010-07-14T00:00:00,MULTIPOINT ((12.576213584519712 55.67076768482999))
baenk_stol_bord.1214,2490,5660,Puggaardsgade,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2009-02-01T00:00:00,2010-07-14T00:00:00,MULTIPOINT ((12.576124952143065 55.67081139403858))
baenk_stol_bord.1215,3889,5724,Rantzausgade,,Nørrebro,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-15T00:00:00,2010-08-19T00:00:00,MULTIPOINT ((12.543165560685361 55.68875030558363))
baenk_stol_bord.1216,3063,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-20T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.577899406474204 55.687922605391364))
baenk_stol_bord.1217,3062,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-20T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.575412210430502 55.68919575865477))
baenk_stol_bord.1218,3061,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-20T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.57537557153489 55.68921573895911))
baenk_stol_bord.1219,3058,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2003-05-20T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574337349430632 55.68961846999093))
baenk_stol_bord.1220,3057,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2003-05-20T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574306093311057 55.6895829683486))
baenk_stol_bord.1221,3056,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-20T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574247416383205 55.689580246945106))
baenk_stol_bord.1222,3055,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-20T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574199418296043 55.68960225496187))
baenk_stol_bord.1223,2844,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-17T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574079836624726 55.689418940422144))
baenk_stol_bord.1224,2843,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-17T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574100300511803 55.689384012408894))
baenk_stol_bord.1225,2837,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-17T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574533977503402 55.68916201125072))
baenk_stol_bord.1226,2836,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-17T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574490855264168 55.68916188785372))
baenk_stol_bord.1227,2835,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-17T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574638564775066 55.68912329461689))
baenk_stol_bord.1228,2834,7280,Sølvgade,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-17T00:00:00,2011-02-15T00:00:00,MULTIPOINT ((12.574780511313838 55.68905023026915))
baenk_stol_bord.1229,3839,7288,Sønder Boulevard,,Vesterbro-Kongens Enghave,Århusbænk,Rimelig/god stand,Park,,Ikke registreret,Ikke registreret,,Udefineret,2009-02-01T00:00:00,,MULTIPOINT ((12.544207231192633 55.664064771323076))
baenk_stol_bord.1230,3838,7288,Sønder Boulevard,,Vesterbro-Kongens Enghave,Århusbænk,Slidt/grim,Park,,Ikke registreret,Ikke registreret,,Udefineret,2009-02-01T00:00:00,,MULTIPOINT ((12.544200687818044 55.66407944222256))
